"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Match"
"4778","905DGCC1x",2014,0.81361648,37.4689005994006,"SP_Mag","NAT",0.91361648,0,"NAT",0,0,"No","Yes",100,"Yes"
"4779","905SDYSA7",2008,0.87343112,-15.5944403929404,"SP_Mag","NAT",0.97343112,0,"NAT",0,0,"No","Yes",100,"Yes"
"4780","909WE1014",2002,0.84903023,29.4119215784216,"SP_Mag","NAT",0.94903023,0,"NAT",0,0,"No","Yes",100,"Yes"
"4781","911NCPCR2",2010,1.04146529,140.045469530469,"SP_Mag","NAT",1.14146529,0,"NAT",0,0,"No","Yes",100,"Yes"
"4782","SMC03984",2017,1.14572771,35.0461998001998,"SP_Mag","SB1",1.24572771,0,"NAT",0,0,"No","Yes",100,"Yes"
"4783","907SDR1xx",1998,0.57464876,10.0439558774559,"SP_Mag","NAT",0.67464876,0,"NAT",0,0,"No","No",100,"Yes"
"4784","402WER001",2003,1.01953254,146.810757742258,"SP_Mag","NAT",1.11953254,0,"NAT",0,0,"No","Yes",100,"Yes"
"4785","403R4S117",2015,0.79130276,70.2474965034964,"SP_Mag","NAT",0.89130276,0,"NAT",0,0,"No","Yes",100,"Yes"
"4786","403STC016",2003,0.74745256,1199.61000333,"SP_Mag","NAT",0.84745256,0,"NAT",0,0,"No","No",100,"Yes"
"4787","403WE0540",2017,0.66138554,169.05653030303,"SP_Mag","NAT",0.76138554,0,"NAT",0,0,"No","No",100,"Yes"
"4788","412PS0020",2008,0.33267399,441.10798851149,"SP_Mag","HB",0.43267399,0,"NAT",0,0,"No","No",100,"Yes"
"4789","801STW208",2007,0.72202169,96.5827217782218,"SP_Mag","NAT",0.82202169,0,"NAT",0,0,"No","No",100,"Yes"
"4790","801WE1008",2002,1.07825059,-97.8582345987347,"SP_Mag","NAT",1.17825059,0,"NAT",0,0,"No","Yes",100,"Yes"
"4791","801XXX118",2008,0.56990106,20.5456881451881,"SP_Mag","NAT",0.66990106,0,"NAT",0,0,"No","No",100,"Yes"
"4792","901ATCAAS",2008,0.83838402,121.402536463536,"SP_Mag","NAT",0.93838402,0,"NAT",0,0,"No","Yes",100,"Yes"
"4793","901SJMS1x",2008,0.91590917,94.1407282717283,"SP_Mag","NAT",1.01590917,0,"NAT",0,0,"No","Yes",100,"Yes"
"4794","901SJSMT2",2001,1.1496303,54.039586913087,"SP_Mag","NAT",1.2496303,0,"NAT",0,0,"No","Yes",100,"Yes"
"4795","911NCPCR2",2010,0.87465661,140.045469530469,"SP_Mag","NAT",0.97465661,0,"NAT",0,0,"No","Yes",100,"Yes"
"4796","901S00531",2009,0.52781593,164.6962998668,"SP_Mag","HB",0.62781593,0,"NAT",0,0,"No","No",100,"Yes"
"4797","903WE0900",2016,1.02932673,95.3021645021644,"SP_Mag","NAT",1.12932673,0,"NAT",0,0,"No","Yes",100,"Yes"
"4798","904AHC004",2008,0.69528352,131.104036463536,"SP_Mag","SB0",0.79528352,0,"NAT",0,0,"No","No",100,"Yes"
"4799","905BCN1xx",2008,0.70034994,25.524001998002,"SP_Mag","NAT",0.80034994,0,"NAT",0,0,"No","No",100,"Yes"
"4800","905DGUT1x",2010,1.19982779,34.3510737595738,"SP_Mag","NAT",1.29982779,0,"NAT",0,0,"No","Yes",100,"Yes"
"4801","907CONECR",2009,0.80063727,18.6604968364968,"SP_Mag","NAT",0.90063727,0,"NAT",0,0,"No","Yes",100,"Yes"
"4802","907SDBOC2",2003,0.74892889,105.188128038628,"SP_Mag","NAT",0.84892889,0,"NAT",0,0,"No","No",100,"Yes"
"4803","911NCPCR2",2010,0.97330832,140.045469530469,"SP_Mag","NAT",1.07330832,0,"NAT",0,0,"No","Yes",100,"Yes"
"4804","402SNPMCR",2018,0.61597328,136.261333666334,"SP_Mag","NAT",0.71597328,0,"NAT",0,0,"No","No",100,"Yes"
"4805","402WE0536",2000,1.04720068,174.804437562438,"SP_Mag","NAT",1.14720068,0,"NAT",0,0,"No","Yes",100,"Yes"
"4806","403STCEST",2003,0.493873,1198.45730752581,"SP_Mag","NAT",0.593873,0,"NAT",0,0,"No","No",100,"Yes"
"4807","403WE0501",2013,0.83301035,94.1683075258076,"SP_Mag","NAT",0.93301035,0,"NAT",0,0,"No","Yes",100,"Yes"
"4808","403WE0534",2000,1.00435926,75.5114370629371,"SP_Mag","NAT",1.10435926,0,"NAT",0,0,"No","Yes",100,"Yes"
"4809","405BH2Axx",2010,1.13695339,11.2378173493174,"SP_Mag","NAT",1.23695339,0,"NAT",0,0,"No","Yes",100,"Yes"
"4810","408BH5Axx",2010,0.88556513,149.338601898102,"SP_Mag","SB1",0.98556513,0,"NAT",0,0,"No","Yes",100,"Yes"
"4811","412WE0552",2000,1.16828989,93.3455204795205,"SP_Mag","NAT",1.26828989,0,"NAT",0,0,"No","Yes",100,"Yes"
"4812","801CYC398",2007,0.85293491,33.1416799866799,"SP_Mag","SB1",0.95293491,0,"NAT",0,0,"No","Yes",100,"Yes"
"4813","801MIC370",2012,0.97058276,-61.2935895770895,"SP_Mag","NAT",1.07058276,0,"NAT",0,0,"No","Yes",100,"Yes"
"4814","801MIC370",2014,0.80551446,-61.2935895770895,"SP_Mag","NAT",0.90551446,0,"NAT",0,0,"No","Yes",100,"Yes"
"4815","801WE1008",2018,1.11927687,-97.8582345987347,"SP_Mag","NAT",1.21927687,0,"NAT",0,0,"No","Yes",100,"Yes"
"4816","802SJC453",2011,0.69488479,-7.89418997668998,"SP_Mag","NAT",0.79488479,0,"NAT",0,0,"No","No",100,"Yes"
"4817","904AHC004",2009,0.16641931,131.104036463536,"SP_Mag","SB0",0.26641931,0,"NAT",0,0,"No","No",100,"Yes"
"4818","911TJKTC5",2000,1.02074921,113.590103230103,"SP_Mag","NAT",1.12074921,0,"NAT",0,0,"No","Yes",100,"Yes"
"4819","901SJSJC9",2008,0.57116122,104.449821178821,"SP_Mag","SB2",0.67116122,0,"NAT",0,0,"No","No",100,"Yes"
"4820","903SLFRCx",2017,0.71294109,242.24568964369,"SP_Mag","NAT",0.81294109,0,"NAT",0,0,"No","No",100,"Yes"
"4821","907SDRMTx",2000,0.82718263,-14.2129996669997,"SP_Mag","NAT",0.92718263,0,"NAT",0,0,"No","Yes",100,"Yes"
"4822","907SDRMTx",2005,0.51352897,-14.2129996669997,"SP_Mag","NAT",0.61352897,0,"NAT",0,0,"No","No",100,"Yes"
"4823","907SDSVC3",2007,0.72215209,17.0556108891109,"SP_Mag","NAT",0.82215209,0,"NAT",0,0,"No","No",100,"Yes"
"4824","SGUT503",2016,1.1433064,118.400843989344,"SP_Mag","NAT",1.2433064,0,"NAT",0,0,"No","Yes",100,"Yes"
"4825","402WE0536",2000,1.1473032,174.804437562438,"SP_Mag","NAT",1.2473032,0,"NAT",0,0,"No","Yes",100,"Yes"
"4826","403STC070",2003,1.13255208,145.647617549117,"SP_Mag","NAT",1.23255208,0,"NAT",0,0,"No","Yes",100,"Yes"
"4827","403WE0560",2020,0.73992495,112.985029470529,"SP_Mag","NAT",0.83992495,0,"NAT",0,0,"No","No",100,"Yes"
"4828","403WE0795",2001,0.9775957,205.508212287713,"SP_Mag","NAT",1.0775957,0,"NAT",0,0,"No","Yes",100,"Yes"
"4829","405PS0036",2016,1.00817178,34.2887267732268,"SP_Mag","SB1",1.10817178,0,"NAT",0,0,"No","Yes",100,"Yes"
"4830","403S00772",2022,0.68145387,148.398019147519,"SP_Mag","NAT",0.78145387,0,"NAT",0,0,"No","No",100,"Yes"
"4831","801WE1008",2017,0.85433419,-97.8582345987347,"SP_Mag","NAT",0.95433419,0,"NAT",0,0,"No","Yes",100,"Yes"
"4832","801XXX112",2012,1.02797662,27.4694825174824,"SP_Mag","NAT",1.12797662,0,"NAT",0,0,"No","Yes",100,"Yes"
"4833","408S00036",2020,0.49225055,1291.22513386613,"SP_Mag","SB2",0.59225055,0,"NAT",0,0,"No","No",100,"Yes"
"4834","SMC00873",2020,0.64896418,110.866344488844,"SP_Mag","NAT",0.74896418,0,"NAT",0,0,"No","No",100,"Yes"
"4835","903SLGRD2",2006,0.66303508,64.9137259407259,"SP_Mag","NAT",0.76303508,0,"NAT",0,0,"No","No",100,"Yes"
"4836","903SLFRCx",2001,1.0946088,242.24568964369,"SP_Mag","NAT",1.1946088,0,"NAT",0,0,"No","Yes",100,"Yes"
"4837","907SDSVC3",2000,0.8855865,17.0556108891109,"SP_Mag","NAT",0.9855865,0,"NAT",0,0,"No","Yes",100,"Yes"
"4838","901BCCBCT",2001,0.67381495,104.187989510489,"SP_Mag","NAT",0.77381495,0,"NAT",0,0,"No","No",100,"Yes"
"4839","902SCDLRx",2000,1.17011003,137.343605228105,"SP_Mag","NAT",1.27011003,0,"NAT",0,0,"No","Yes",100,"Yes"
"4840","907CONECR",2012,0.92186874,18.6604968364968,"SP_Mag","NAT",1.02186874,0,"NAT",0,0,"No","Yes",100,"Yes"
"4841","907SDBOC2",2004,0.72379038,105.188128038628,"SP_Mag","NAT",0.82379038,0,"NAT",0,0,"No","No",100,"Yes"
"4842","911TJWIL3",2008,1.06145988,45.0956112221113,"SP_Mag","NAT",1.16145988,0,"NAT",0,0,"No","Yes",100,"Yes"
"4843","907M23349",2018,0.35105982,313.07961005661,"SP_Mag","NAT",0.45105982,0,"NAT",0,0,"No","No",100,"Yes"
"4844","901M14145",2019,0.59089766,104.449821178821,"SP_Mag","SB2",0.69089766,0,"NAT",0,0,"No","No",100,"Yes"
"4845","SMC31343",2019,0.50600951,242.638987179487,"SP_Mag",NA,0.60600951,0,"NAT",0,0,"No","No",100,"Yes"
"4846","SMC31343",2018,0.397067,242.638987179487,"SP_Mag",NA,0.497067,0,"NAT",0,0,"No","No",100,"Yes"
"4847","SMC31343",2018,0.51573833,242.638987179487,"SP_Mag",NA,0.61573833,0,"NAT",0,0,"No","No",100,"Yes"
"4848","408S00660",2017,0.5370764,196.052208886352,"SP_Mag","SB2",0.6370764,0,"NAT",0,0,"No","No",100,"Yes"
"4849","408S00660",2016,0.54738178,196.052208886352,"SP_Mag","SB2",0.64738178,0,"NAT",0,0,"No","No",100,"Yes"
"4850","902S00565",2021,0.98664588,61.3167585747586,"SP_Mag","NAT",1.08664588,0,"NAT",0,0,"No","Yes",100,"Yes"
"4851","901S00531",2022,0.41662551,164.6962998668,"SP_Mag","HB",0.51662551,0,"NAT",0,0,"No","No",100,"Yes"
"4852","801BBGC02",2019,0.65215395,463.27415051615,"SP_Mag","NAT",0.75215395,0,"NAT",0,0,"No","No",100,"Yes"
"4853","901M14145",2019,0.58774662,104.449821178821,"SP_Mag","SB2",0.68774662,0,"NAT",0,0,"No","No",100,"Yes"
"4854","408S00660",2018,0.73442233,196.052208886352,"SP_Mag","SB2",0.83442233,0,"NAT",0,0,"No","No",100,"Yes"
"4855","408S00660",2019,0.57987176,196.052208886352,"SP_Mag","SB2",0.67987176,0,"NAT",0,0,"No","No",100,"Yes"
"4856","408S00660",2020,0.62962488,196.052208886352,"SP_Mag","SB2",0.72962488,0,"NAT",0,0,"No","No",100,"Yes"
"4857","408S00660",2015,0.70387657,196.052208886352,"SP_Mag","SB2",0.80387657,0,"NAT",0,0,"No","No",100,"Yes"
"4858","403S00772",2021,0.79085462,148.398019147519,"SP_Mag","NAT",0.89085462,0,"NAT",0,0,"No","Yes",100,"Yes"
"4859","902S01097",2018,0.94211878,105.523327006327,"SP_Mag","NAT",1.04211878,0,"NAT",0,0,"No","Yes",100,"Yes"
"4860","902S01097",2015,0.98671504,105.523327006327,"SP_Mag","NAT",1.08671504,0,"NAT",0,0,"No","Yes",100,"Yes"
"4861","902S01097",2016,0.98172055,105.523327006327,"SP_Mag","NAT",1.08172055,0,"NAT",0,0,"No","Yes",100,"Yes"
"4862","902S01097",2019,0.96244053,105.523327006327,"SP_Mag","NAT",1.06244053,0,"NAT",0,0,"No","Yes",100,"Yes"
"4863","902S01097",2017,0.90236748,105.523327006327,"SP_Mag","NAT",1.00236748,0,"NAT",0,0,"No","Yes",100,"Yes"
"4864","902S01097",2020,1.01277203,105.523327006327,"SP_Mag","NAT",1.11277203,0,"NAT",0,0,"No","Yes",100,"Yes"
"4865","907S01418",2021,1.04368813,63.963616050616,"SP_Mag","NAT",1.14368813,0,"NAT",0,0,"No","Yes",100,"Yes"
"4866","904S01814",2010,0.46644413,-19.578488011988,"SP_Mag","NAT",0.56644413,0,"NAT",0,0,"No","No",100,"Yes"
"4867","405S03280",2019,0.92082167,72.0476113886114,"SP_Mag","NAT",1.02082167,0,"NAT",0,0,"No","Yes",100,"Yes"
"4868","405S03280",2011,0.92072935,72.0476113886114,"SP_Mag","NAT",1.02072935,0,"NAT",0,0,"No","Yes",100,"Yes"
"4869","801S03971",2011,0.2400563,297.658496836497,"SP_Mag","SB2",0.3400563,0,"NAT",0,0,"No","No",100,"Yes"
"4870","907S11430",2012,0.86676941,84.6507101232102,"SP_Mag","SB2",0.96676941,0,"NAT",0,0,"No","Yes",100,"Yes"
"4871","909S14218",2012,0.9963932,29.4119215784216,"SP_Mag","NAT",1.0963932,0,"NAT",0,0,"No","Yes",100,"Yes"
"4872","801CBN012",2006,0.5968458,148.102312520813,"SP_Mag","NAT",0.6968458,0,"NAT",0,0,"No","No",100,"Yes"
"4873","802SWC020",2006,0.84856852,135.750253579754,"SP_Mag","NAT",0.94856852,0,"NAT",0,0,"No","Yes",100,"Yes"
"4874","801CJW027",2006,0.65116121,230.092940559441,"SP_Mag","NAT",0.75116121,0,"NAT",0,0,"No","No",100,"Yes"
"4875","802SJC453",2007,0.52647347,-7.89418997668998,"SP_Mag","NAT",0.62647347,0,"NAT",0,0,"No","No",100,"Yes"
"4876","403S00064",2022,0.76875115,68.8427477522477,"SP_Mag","NAT",0.86875115,0,"NAT",0,0,"No","No",100,"Yes"
"4877","SMC00198",2005,0.57063404,86.4534633699634,"SP_Mag","NAT",0.67063404,0,"NAT",0,0,"No","No",100,"Yes"
"4878","SMC00198",2006,0.5597821,86.4534633699634,"SP_Mag","NAT",0.6597821,0,"NAT",0,0,"No","No",100,"Yes"
"4879","SMC00198",2000,0.7974353,86.4534633699634,"SP_Mag","NAT",0.8974353,0,"NAT",0,0,"No","Yes",100,"Yes"
"4880","SMC00198",2001,0.80382957,86.4534633699634,"SP_Mag","NAT",0.90382957,0,"NAT",0,0,"No","Yes",100,"Yes"
"4881","904CBSAM5",2010,0.83296807,77.1112422577423,"SP_Mag","NAT",0.93296807,0,"NAT",0,0,"No","Yes",100,"Yes"
"4882","904AHC004",2005,0.54145768,131.104036463536,"SP_Mag","SB0",0.64145768,0,"NAT",0,0,"No","No",100,"Yes"
"4883","904AHC004",2008,0.69429132,131.104036463536,"SP_Mag","SB0",0.79429132,0,"NAT",0,0,"No","No",100,"Yes"
"4884","904AHC004",2005,0.46415704,131.104036463536,"SP_Mag","SB0",0.56415704,0,"NAT",0,0,"No","No",100,"Yes"
"4885","904AHC004",2000,0.73560186,131.104036463536,"SP_Mag","SB0",0.83560186,0,"NAT",0,0,"No","No",100,"Yes"
"4886","SMC05109",2000,0.95316246,19.0111618381619,"SP_Mag","NAT",1.05316246,0,"NAT",0,0,"No","Yes",100,"Yes"
"4887","SMC05109",2000,0.94685473,19.0111618381619,"SP_Mag","NAT",1.04685473,0,"NAT",0,0,"No","Yes",100,"Yes"
"4888","SMC00910",2000,0.69433418,117.456594405594,"SP_Mag","SB0",0.79433418,0,"NAT",0,0,"No","No",100,"Yes"
"4889","SMC00910",2000,0.65865263,117.456594405594,"SP_Mag","SB0",0.75865263,0,"NAT",0,0,"No","No",100,"Yes"
"4890","SMC16169",2013,0.89714939,175.314253413254,"SP_Mag","NAT",0.99714939,0,"NAT",0,0,"No","Yes",100,"Yes"
"4891","ME-SCR",2012,0.74296773,1052.44988794539,"SP_Mag","NAT",0.84296773,0,"NAT",0,0,"No","No",100,"Yes"
"4892","801BNC530",2007,0.757414,-97.8582345987347,"SP_Mag","NAT",0.857414,0,"NAT",0,0,"No","No",100,"Yes"
"4893","801RB8601",2009,0.20031184,-56.4349264069264,"SP_Mag","HB",0.30031184,0,"NAT",0,0,"No","No",100,"Yes"
"4894","408S00660",2008,0.61378225,196.052208886352,"SP_Mag","SB2",0.71378225,0,"NAT",0,0,"No","No",100,"Yes"
"4895","408S00660",2014,0.5771001,196.052208886352,"SP_Mag","SB2",0.6771001,0,"NAT",0,0,"No","No",100,"Yes"
"4896","405M10600",2016,0.41721796,-132.915457042957,"SP_Mag","HB",0.51721796,0,"NAT",0,0,"No","No",100,"Yes"
"4897","403WE0746",2001,1.06152829,72.490147852148,"SP_Mag","SB1",1.16152829,0,"NAT",0,0,"No","Yes",100,"Yes"
"4898","403WE0746",2001,1.03434043,72.490147852148,"SP_Mag","SB1",1.13434043,0,"NAT",0,0,"No","Yes",100,"Yes"
"4899","403WE0746",2001,0.91450669,72.490147852148,"SP_Mag","SB1",1.01450669,0,"NAT",0,0,"No","Yes",100,"Yes"
"4900","403WE0746",2020,1.03854163,72.490147852148,"SP_Mag","SB1",1.13854163,0,"NAT",0,0,"No","Yes",100,"Yes"
"4901","403S00171",2008,1.05577237,1679.43815301366,"SP_Mag","NAT",1.15577237,0,"NAT",0,0,"No","Yes",100,"Yes"
"4902","402S00287",2008,1.04057469,1699.85358774559,"SP_Mag","NAT",1.14057469,0,"NAT",0,0,"No","Yes",100,"Yes"
"4903","SMC01567",2017,0.71011193,113.943306859807,"SP_Mag","NAT",0.81011193,0,"NAT",0,0,"No","No",100,"Yes"
"4904","403S00064",2008,0.69674951,68.8427477522477,"SP_Mag","NAT",0.79674951,0,"NAT",0,0,"No","No",100,"Yes"
"4905","403S00064",2014,0.93184206,68.8427477522477,"SP_Mag","NAT",1.03184206,0,"NAT",0,0,"No","Yes",100,"Yes"
"4906","402S00095",2008,1.22045039,95.8230108225107,"SP_Mag","NAT",1.32045039,0,"NAT",0,0,"No","Yes",100,"Yes"
"4907","402S00143",2008,0.65387529,45.4057335997336,"SP_Mag","NAT",0.75387529,0,"NAT",0,0,"No","No",100,"Yes"
"4908","402S00079",2008,0.79458746,72.9969925074925,"SP_Mag","NAT",0.89458746,0,"NAT",0,0,"No","Yes",100,"Yes"
"4909","SMC00899",2023,0.32947312,145.398391275391,"SP_Mag","HB",0.42947312,0,"NAT",0,0,"No","No",100,"Yes"
"4910","845M10616",2023,0.49778274,147.838655677656,"SP_Mag","SB0",0.59778274,0,"NAT",0,0,"No","No",100,"Yes"
"4911","SMC04054",2023,0.75051437,156.214183150183,"SP_Mag","NAT",0.85051437,0,"NAT",0,0,"No","No",100,"Yes"
"4912","909WE1014",2023,0.81704304,29.4119215784216,"SP_Mag","NAT",0.91704304,0,"NAT",0,0,"No","Yes",100,"Yes"
"4913","SMC00473",2023,0.64477744,0.494853146853137,"SP_Mag","NAT",0.74477744,0,"NAT",0,0,"No","No",100,"Yes"
"4914","405S03280",2019,1.00631584,72.0476113886114,"SP_Mag","NAT",1.10631584,0,"NAT",0,0,"No","Yes",100,"Yes"
"4915","402S00143",2021,0.88615198,45.4057335997336,"SP_Mag","NAT",0.98615198,0,"NAT",0,0,"No","Yes",100,"Yes"
"4916","402S00095",2021,1.20235268,95.8230108225107,"SP_Mag","NAT",1.30235268,0,"NAT",0,0,"No","Yes",100,"Yes"
"4917","404R4S050",2021,0.75551953,378.833447718948,"SP_Mag","NAT",0.85551953,0,"NAT",0,0,"No","No",100,"Yes"
"4918","402S00143",2022,0.82738037,45.4057335997336,"SP_Mag","NAT",0.92738037,0,"NAT",0,0,"No","Yes",100,"Yes"
"4919","402S00095",2022,1.18407667,95.8230108225107,"SP_Mag","NAT",1.28407667,0,"NAT",0,0,"No","Yes",100,"Yes"
"4920","408S00036",2020,0.50006549,1291.22513386613,"SP_Mag","SB2",0.60006549,0,"NAT",0,0,"No","No",100,"Yes"
"4921","408S00036",2018,0.68375619,1291.22513386613,"SP_Mag","SB2",0.78375619,0,"NAT",0,0,"No","No",100,"Yes"
"4922","408S00036",2015,0.5328813,1291.22513386613,"SP_Mag","SB2",0.6328813,0,"NAT",0,0,"No","No",100,"Yes"
"4923","408S00036",2017,0.64843166,1291.22513386613,"SP_Mag","SB2",0.74843166,0,"NAT",0,0,"No","No",100,"Yes"
"4924","408S00036",2016,0.61567581,1291.22513386613,"SP_Mag","SB2",0.71567581,0,"NAT",0,0,"No","No",100,"Yes"
"4925","911M24982",2022,1.18201417,45.0956112221113,"SP_Mag","NAT",1.28201417,0,"NAT",0,0,"No","Yes",100,"Yes"
"4926","906M23430",2022,0.76928782,229.5661998002,"SP_Mag","NAT",0.86928782,0,"NAT",0,0,"No","No",100,"Yes"
"4927","901M14169",2022,0.65997475,281.489200799201,"SP_Mag","NAT",0.75997475,0,"NAT",0,0,"No","No",100,"Yes"
"4928","901M14155",2021,0.6887478,119.736672993673,"SP_Mag","NAT",0.7887478,0,"NAT",0,0,"No","No",100,"Yes"
"4929","901M14153",2020,0.68654693,104.449821178821,"SP_Mag","SB2",0.78654693,0,"NAT",0,0,"No","No",100,"Yes"
"4930","412M10210",2021,0.67902657,263.013337162837,"SP_Mag","SB2",0.77902657,0,"NAT",0,0,"No","No",100,"Yes"
"4931","412M08663",2021,0.82196411,263.013337162837,"SP_Mag","SB1",0.92196411,0,"NAT",0,0,"No","Yes",100,"Yes"
"4932","412M08662",2021,0.3591639,330.642535797536,"SP_Mag","HB",0.4591639,0,"NAT",0,0,"No","No",100,"Yes"
"4933","412M08659",2020,0.59525555,372.866616716617,"SP_Mag","HB",0.69525555,0,"NAT",0,0,"No","No",100,"Yes"
"4934","801M16704",2023,0.50699475,84.8447475857476,"SP_Mag","NAT",0.60699475,0,"NAT",0,0,"No","No",100,"Yes"
"4935","403WE0795",2022,0.83922816,205.508212287713,"SP_Mag","NAT",0.93922816,0,"NAT",0,0,"No","Yes",100,"Yes"
"4936","403WE0746",2019,0.78688395,72.490147852148,"SP_Mag","SB1",0.88688395,0,"NAT",0,0,"No","No",100,"Yes"
"4937","403WE0746",2021,1.07092158,72.490147852148,"SP_Mag","SB1",1.17092158,0,"NAT",0,0,"No","Yes",100,"Yes"
"4938","SMC02127",2023,0.57393154,191.161366799867,"SP_Mag","NAT",0.67393154,0,"NAT",0,0,"No","No",100,"Yes"
"4939","403S00772",2023,0.62934064,148.398019147519,"SP_Mag","NAT",0.72934064,0,"NAT",0,0,"No","No",100,"Yes"
"4940","402S00143",2023,0.6506175,45.4057335997336,"SP_Mag","NAT",0.7506175,0,"NAT",0,0,"No","No",100,"Yes"
"4941","402S00095",2023,0.73523364,95.8230108225107,"SP_Mag","NAT",0.83523364,0,"NAT",0,0,"No","No",100,"Yes"
"4942","ME-VR2",2023,0.71183711,101.696027306028,"SP_Mag","SB1",0.81183711,0,"NAT",0,0,"No","No",100,"Yes"
"4943","402M00177",2023,0.55453715,136.261333666334,"SP_Mag","NAT",0.65453715,0,"NAT",0,0,"No","No",100,"Yes"
"4944","402M00158",2023,0.71077223,90.6654495504496,"SP_Mag","NAT",0.81077223,0,"NAT",0,0,"No","No",100,"Yes"
"4945","403WE0746",2021,1.02856231,72.490147852148,"SP_Mag","SB1",1.12856231,0,"NAT",0,0,"No","Yes",100,"Yes"
"4946","403WE0560",2021,0.84991269,112.985029470529,"SP_Mag","NAT",0.94991269,0,"NAT",0,0,"No","Yes",100,"Yes"
"4947","403WE0560",2021,0.846766,112.985029470529,"SP_Mag","NAT",0.946766,0,"NAT",0,0,"No","Yes",100,"Yes"
"4948","SMC00318",2022,0.51236945,284.699747419247,"SP_Mag","HB",0.61236945,0,"NAT",0,0,"No","No",100,"Yes"
"4949","801M15406",2017,0.28899614,86.6985459540461,"SP_Mag","HB",0.38899614,0,"NAT",0,0,"No","No",100,"Yes"
"4950","801M15389",2017,0.29291407,-270.300962370962,"SP_Mag","HB",0.39291407,0,"NAT",0,0,"No","No",100,"Yes"
"4951","403WE0560",2019,0.80260498,112.985029470529,"SP_Mag","NAT",0.90260498,0,"NAT",0,0,"No","Yes",100,"Yes"
"4952","403WE0560",2022,0.76885337,112.985029470529,"SP_Mag","NAT",0.86885337,0,"NAT",0,0,"No","No",100,"Yes"
"4953","403WE0534",2019,0.87905821,75.5114370629371,"SP_Mag","NAT",0.97905821,0,"NAT",0,0,"No","Yes",100,"Yes"
"4954","402WE0536",2021,1.0194064,174.804437562438,"SP_Mag","NAT",1.1194064,0,"NAT",0,0,"No","Yes",100,"Yes"
"4955","412WE0552",2022,0.96372765,93.3455204795205,"SP_Mag","NAT",1.06372765,0,"NAT",0,0,"No","Yes",100,"Yes"
"4956","412PS0020",2022,0.40638526,441.10798851149,"SP_Mag","HB",0.50638526,0,"NAT",0,0,"No","No",100,"Yes"
"4957","412M10210",2022,0.64422875,263.013337162837,"SP_Mag","SB2",0.74422875,0,"NAT",0,0,"No","No",100,"Yes"
"4958","402PS0048",2021,0.95346573,328.832051282051,"SP_Mag","NAT",1.05346573,0,"NAT",0,0,"No","Yes",100,"Yes"
"4959","SMC06496",2022,0.71117114,-51.1360457875458,"SP_Mag","NAT",0.81117114,0,"NAT",0,0,"No","No",100,"Yes"
"4960","412M08599",2022,0.61902263,263.013337162837,"SP_Mag","SB2",0.71902263,0,"NAT",0,0,"No","No",100,"Yes"
"4961","SMC04670",2022,0.32621129,-132.915457042957,"SP_Mag","HB",0.42621129,0,"NAT",0,0,"No","No",100,"Yes"
"4962","SMC03984",2022,0.86744228,35.0461998001998,"SP_Mag","SB1",0.96744228,0,"NAT",0,0,"No","Yes",100,"Yes"
"4963","SMC03390",2022,0.47718303,-132.915457042957,"SP_Mag","HB",0.57718303,0,"NAT",0,0,"No","No",100,"Yes"
"4964","SMC00574",2022,0.3463871,-132.915457042957,"SP_Mag","HB",0.4463871,0,"NAT",0,0,"No","No",100,"Yes"
"4965","SGLT506",2022,0.57418273,124.635175324675,"SP_Mag","SB2",0.67418273,0,"NAT",0,0,"No","No",100,"Yes"
"4966","405PS0036",2022,0.95476126,34.2887267732268,"SP_Mag","SB1",1.05476126,0,"NAT",0,0,"No","Yes",100,"Yes"
"4967","405M10600",2022,0.60341547,-132.915457042957,"SP_Mag","HB",0.70341547,0,"NAT",0,0,"No","No",100,"Yes"
"4968","405M10600",2022,0.44650009,-132.915457042957,"SP_Mag","HB",0.54650009,0,"NAT",0,0,"No","No",100,"Yes"
"4969","901ATCDOS",2019,0.68779174,120.657474192474,"SP_Mag","SB2",0.78779174,0,"NAT",0,0,"No","No",100,"Yes"
"4970","SMC00957",2022,0.58205361,131.788994005994,"SP_Mag","NAT",0.68205361,0,"NAT",0,0,"No","No",100,"Yes"
"4971","403M05947",2023,0.5448857,63.1326713286713,"SP_Mag","NAT",0.6448857,0,"NAT",0,0,"No","No",100,"Yes"
"4972","411M07394",2023,0.48582814,124.684303363303,"SP_Mag","HB",0.58582814,0,"NAT",0,0,"No","No",100,"Yes"
"4973","SMC18169",2022,0.70326565,-463.309814851814,"SP_Mag","SB2",0.80326565,0,"NAT",0,0,"No","No",100,"Yes"
"4974","408M03190",2023,0.63727724,169.749468460111,"SP_Mag","SB2",0.73727724,0,"NAT",0,0,"No","No",100,"Yes"
"4975","SMC15678",2021,0.32904119,-19.9801487512487,"Wet_BFL_Mag_10","HB",0.42904119,22.32,"NAT",-0.473460236666239,1.46877147033111,"No","No",97.6303467879004,"Yes"
"4976","SMC00318",2019,0.43078498,74.5979884948385,"Wet_BFL_Mag_10","HB",0.53078498,68.27,"NAT",-0.473460236666239,1.46877147033111,"No","No",98.0310843496367,"Yes"
