"","hydro.endpoints","masterid","sampleyear","ChannelType","PredCSCI","csci_Incr","MetricValue","RelChangeInDeltaINC","BioStatus","FlowStatus2","BOFlows","Action","Standard","Modified","RefImprovement","INCImprovement","BOImprovement","MaxScore"
"2060","SP_Mag","403M01625",2020,"NAT",0.826379789548941,0.926379789548941,0.95499837,0,"Above Reference","Within Reference",NA,"No Action/Protect",544.197849283459,NA,"No Action","No Action","No Action",0.95499837
"2061","SP_Mag","SMC01726",2019,"HB",0.465125302544006,0.565125302544006,0.42642806,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",129.806947421958,483.598053156192,"Non-flow related","Non-flow related","Non-flow related",0.42642806
"2062","SP_Mag","907M23362",2017,"NAT",0.827892586879361,0.927892586879361,0.8851193,0,"Above Reference","Within Reference",NA,"No Action/Protect",922.232011275044,NA,"No Action","No Action","No Action",0.8851193
"2063","SP_Mag","SMC03222",2012,"HB",0.447318696447564,0.547318696447564,0.58573482,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",715.978248918426,1972.18851661701,"Non-flow related","Non-flow related","Non-flow related",0.58573482
"2064","SP_Mag","SMC04175",2009,"NAT",0.827539043544301,0.927539043544301,0.8362015,0,"Above Reference","Within Reference",NA,"No Action/Protect",795.730819007847,NA,"No Action","No Action","No Action",0.8362015
"2065","SP_Mag","403M05795",2017,"NAT",0.827439457503612,0.927439457503612,0.87747204,0,"Above Reference","Within Reference",NA,"No Action/Protect",765.904006426846,NA,"No Action","No Action","No Action",0.87747204
"2066","SP_Mag","404M04599",2016,"NAT",0.816313551282374,0.916313551282374,1.02408172,0,"Above Reference","Within Reference",NA,"No Action/Protect",117.31090563229,NA,"No Action","No Action","No Action",1.02408172
"2067","SP_Mag","404M07346",2015,"NAT",0.823518335805802,0.923518335805802,0.65191934,0,"Below Best Observed","Within Reference",NA,"Non-flow related",294.614912783154,NA,"Non-flow related","Non-flow related","Non-flow related",0.65191934
"2068","SP_Mag","408M03019",2015,"SB0",0.581022311823902,0.681022311823902,0.71478848,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",233.51144705413,288.335517270899,"Non-flow related","Non-flow related","Non-flow related",0.71478848
"2069","SP_Mag","906M23318",2015,"NAT",0.82031629876573,0.92031629876573,0.40645762,0,"Below Best Observed","Within Reference",NA,"Non-flow related",184.82266091765,NA,"Non-flow related","Non-flow related","Non-flow related",0.40645762
"2070","SP_Mag","SMC00476",2009,"NAT",0.824970383550307,0.924970383550307,1.0184354,0,"Above Reference","Within Reference",NA,"No Action/Protect",387.566591418404,NA,"No Action","No Action","No Action",1.0184354
"2071","SP_Mag","SMC01452",2010,"HB",0.461541176254418,0.561541176254418,0.39455766,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",172.68341301581,592.483455131638,"Non-flow related","Non-flow related","Non-flow related",0.39455766
"2072","SP_Mag","SMC04399",2009,"NAT",0.823324961647455,0.923324961647455,0.64968236,0,"Below Best Observed","Within Reference",NA,"Non-flow related",285.154040204607,NA,"Non-flow related","Non-flow related","Non-flow related",0.64968236
"2073","SP_Mag","SMC06302",2012,"SB2",0.573939281951173,0.673939281951173,0.53709324,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",510.61634302952,874.104017497165,"Non-flow related","Non-flow related","Non-flow related",0.53709324
"2074","SP_Mag","SMC11727",2010,"NAT",0.824822896278577,0.924822896278577,0.90018908,0,"Above Reference","Within Reference",NA,"No Action/Protect",375.871326816986,NA,"No Action","No Action","No Action",0.90018908
"2075","SP_Mag","911M24945",2017,"NAT",0.826927116392881,0.926927116392881,0.74180933,0,"Below Best Observed","Within Reference",NA,"Non-flow related",640.938285461335,NA,"Non-flow related","Non-flow related","Non-flow related",0.74180933
"2076","SP_Mag","SMC13214",2013,"SB2",0.506974574781214,0.606974574781214,0.45440705,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",4797.04912213963,4797.04912213963,"Non-flow related","Non-flow related","Non-flow related",0.45440705
"2077","SP_Mag","405PS0030",2021,"NAT",0.830208396724149,0.930208396724149,0.71424503,0,"Below Best Observed","Within Reference",NA,"Non-flow related",669781.973754992,NA,"Non-flow related","Non-flow related","Non-flow related",0.71424503
"2078","SP_Mag","403M01629",2020,"NAT",0.827559055163948,0.927559055163948,0.83371596,0,"Above Reference","Within Reference",NA,"No Action/Protect",801.993689090102,NA,"No Action","No Action","No Action",0.83371596
"2079","SP_Mag","404M07376",2019,"NAT",0.811510040753557,0.911510040753557,0.96669337,0,"Above Reference","Within Reference",NA,"No Action/Protect",73.2169228679057,NA,"No Action","No Action","No Action",0.96669337
"2080","SP_Mag","SMC01384",2020,"NAT",0.811596613827776,0.911596613827776,0.84384812,0,"Above Reference","Within Reference",NA,"No Action/Protect",73.8204451841492,NA,"No Action","No Action","No Action",0.84384812
"2081","SP_Mag","SMC01174",2011,"NAT",0.807771552869388,0.907771552869388,0.72977406,0,"Below Best Observed","Within Reference",NA,"Non-flow related",51.338042075248,NA,"Non-flow related","Non-flow related","Non-flow related",0.72977406
"2082","SP_Mag","404M07349",2015,"NAT",0.811596613827776,0.911596613827776,0.72473013,0,"Below Best Observed","Within Reference",NA,"Non-flow related",73.8204451841492,NA,"Non-flow related","Non-flow related","Non-flow related",0.72473013
"2083","SP_Mag","SMC04239",2009,"NAT",0.828598354150473,0.928598354150473,0.79716481,0,"Above Reference","Within Reference",NA,"No Action/Protect",1340.0308221037,NA,"No Action","No Action","No Action",0.79716481
"2084","SP_Mag","SMC02484",2013,"HB",0.472629020577868,0.572629020577868,0.52408964,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",69.1695592793941,329.608532536958,"Non-flow related","Non-flow related","Non-flow related",0.52408964
"2085","SP_Mag","SMC02591",2011,"NAT",0.825852503930581,0.92585250393058,0.89992222,0,"Above Reference","Within Reference",NA,"No Action/Protect",473.843762181615,NA,"No Action","No Action","No Action",0.89992222
"2086","SP_Mag","SMC04661",2014,"NAT",0.825083311460355,0.925083311460355,0.93130374,0,"Above Reference","Within Reference",NA,"No Action/Protect",396.970886928433,NA,"No Action","No Action","No Action",0.93130374
"2087","SP_Mag","SMC18046",2013,"SB1",0.84619984788554,0.94619984788554,0.81859748,0,"Above Reference","Within Reference",NA,"No Action/Protect",242.044299946339,NA,"No Action","No Action","No Action",0.81859748
"2088","SP_Mag","403M01619",2021,"NAT",0.824449827931334,0.924449827931334,0.6893958,0,"Below Best Observed","Within Reference",NA,"Non-flow related",348.930487048961,NA,"Non-flow related","Non-flow related","Non-flow related",0.6893958
"2089","SP_Mag","403M05832",2019,"NAT",0.827062829903037,0.927062829903037,0.85937319,0,"Above Reference","Within Reference",NA,"No Action/Protect",670.098457625933,NA,"No Action","No Action","No Action",0.85937319
"2090","SP_Mag","902M20301",2020,"NAT",0.822890873065913,0.922890873065913,0.83320275,0,"Above Reference","Within Reference",NA,"No Action/Protect",265.705694254807,NA,"No Action","No Action","No Action",0.83320275
"2091","SP_Mag","907M23408",2020,"NAT",0.829868415340856,0.929868415340856,0.36103358,0,"Below Best Observed","Within Reference",NA,"Non-flow related",6409.95052961223,NA,"Non-flow related","Non-flow related","Non-flow related",0.36103358
"2092","SP_Mag","403M01560",2019,"NAT",0.731422718929166,0.831422718929166,0.44703778,0,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",45.4418146785444,NA,"10 - 50%","Less than 10%",NA,0.44703778
"2093","SP_Mag","SMC03304",2011,"HB",0.458108976802678,0.558108976802678,0.591619,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",228.758738943085,734.887553042429,"Non-flow related","Non-flow related","Non-flow related",0.591619
"2094","SP_Mag","SMC05296",2012,"NAT",0.827074685150635,0.927074685150635,0.93834398,0,"Above Reference","Within Reference",NA,"No Action/Protect",672.764980153407,NA,"No Action","No Action","No Action",0.93834398
"2095","SP_Mag","901M14138",2017,"NAT",0.826467032661154,0.926467032661153,0.80679255,0,"Above Reference","Within Reference",NA,"No Action/Protect",557.734491751622,NA,"No Action","No Action","No Action",0.80679255
"2096","SP_Mag","404M07362",2017,"NAT",0.823518335805802,0.923518335805802,0.38852855,0,"Below Best Observed","Within Reference",NA,"Non-flow related",294.614912783154,NA,"Non-flow related","Non-flow related","Non-flow related",0.38852855
"2097","SP_Mag","801M12611",2015,"SB2",0.506974574781214,0.606974574781214,0.46342111,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",4797.04912213963,4797.04912213963,"Non-flow related","Non-flow related","Non-flow related",0.46342111
"2098","SP_Mag","902M18864",2015,"NAT",0.824825515969586,0.924825515969586,1.06967041,0,"Above Reference","Within Reference",NA,"No Action/Protect",376.07353669835,NA,"No Action","No Action","No Action",1.06967041
"2099","SP_Mag","907BCT",2014,"NAT",0.826678588423213,0.926678588423213,0.9583806,0,"Above Reference","Within Reference",NA,"No Action/Protect",593.317372795899,NA,"No Action","No Action","No Action",0.9583806
"2100","SP_Mag","SMC02270",2010,"HB",0.458946628118487,0.558946628118487,0.63508318,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",213.288595097649,695.600899912376,"Non-flow related","Non-flow related","Non-flow related",0.63508318
"2101","SP_Mag","SMC02284",2013,"HB",0.447040192594988,0.547040192594988,0.41568411,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",746.630765620073,2050.03102430488,"Non-flow related","Non-flow related","Non-flow related",0.41568411
"2102","SP_Mag","801M16916",2016,"NAT",0.830957788663418,0.930957788663418,0.73325394,0,"Below Best Observed","Within Reference",NA,"Non-flow related",227002.777766834,NA,"Non-flow related","Non-flow related","Non-flow related",0.73325394
"2103","SP_Mag","909M24969",2020,"NAT",0.825644052695684,0.925644052695684,0.99437135,0,"Above Reference","Within Reference",NA,"No Action/Protect",450.47798403157,NA,"No Action","No Action","No Action",0.99437135
"2104","SP_Mag","SMC01278",2021,"HB",0.46755216920355,0.56755216920355,0.37555803,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",106.810235378384,425.197571673006,"Non-flow related","Non-flow related","Non-flow related",0.37555803
"2105","SP_Mag","SMC09534",2018,"HB",0.425172400178335,0.525172400178335,0.41038968,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",38578.232840867,38578.232840867,"Non-flow related","Non-flow related","Non-flow related",0.41038968
"2106","SP_Mag","SMC16169",2015,"NAT",0.823058984307001,0.923058984307001,0.79950826,0,"Above Reference","Within Reference",NA,"No Action/Protect",272.962577832834,NA,"No Action","No Action","No Action",0.79950826
"2107","SP_Mag","403M05758",2015,"NAT",0.829988843287961,0.929988843287961,0.79569974,0,"Above Reference","Within Reference",NA,"No Action/Protect",9889.15986698678,NA,"No Action","No Action","No Action",0.79569974
"2108","SP_Mag","904M21720",2015,"NAT",0.820837709990488,0.920837709990488,0.75104196,0,"Below Best Observed","Within Reference",NA,"Non-flow related",197.699445721622,NA,"Non-flow related","Non-flow related","Non-flow related",0.75104196
"2109","SP_Mag","SMC00729",2009,"NAT",0.82842979879954,0.92842979879954,0.68295207,0,"Below Best Observed","Within Reference",NA,"Non-flow related",1210.22874377577,NA,"Non-flow related","Non-flow related","Non-flow related",0.68295207
"2110","SP_Mag","SMC03737",2012,"HB",0.444547556045212,0.544547556045212,0.52039334,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",1167.81410843568,3119.6321901812,"Non-flow related","Non-flow related","Non-flow related",0.52039334
"2111","SP_Mag","SMC09564",2010,"SB0",0.579430829396754,0.679430829396754,0.61535722,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",35280.4044003593,41096.3900052797,"Non-flow related","Non-flow related","Non-flow related",0.61535722
"2112","SP_Mag","SMC11181",2011,"HB",0.448748750757506,0.548748750757506,0.50949656,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",587.230970923397,1645.23294965108,"Non-flow related","Non-flow related","Non-flow related",0.50949656
"2113","SP_Mag","403M01580",2019,"NAT",0.731422718929166,0.831422718929166,0.54860281,0,"Below Best Observed","Outside Reference",NA,"Identify improvement needed",45.4418146785444,NA,"10 - 50%","Less than 10%",NA,0.54860281
"2114","SP_Mag","906M21790",2020,"NAT",0.822752523735317,0.922752523735317,0.72709217,0,"Below Best Observed","Within Reference",NA,"Non-flow related",259.974311716422,NA,"Non-flow related","Non-flow related","Non-flow related",0.72709217
"2115","SP_Mag","SMC16980",2011,"NAT",0.821802453281312,0.921802453281312,0.99551735,0,"Above Reference","Within Reference",NA,"No Action/Protect",225.613026157799,NA,"No Action","No Action","No Action",0.99551735
"2116","SP_Mag","911TJWIL3",2019,"NAT",0.828609915871079,0.928609915871079,1.1842725,0,"Above Reference","Within Reference",NA,"No Action/Protect",1349.93390957269,NA,"No Action","No Action","No Action",1.1842725
"2117","SP_Mag","SMC00693",2010,"NAT",0.826426221331156,0.926426221331156,0.87183844,0,"Above Reference","Within Reference",NA,"No Action/Protect",551.325039730285,NA,"No Action","No Action","No Action",0.87183844
"2118","SP_Mag","SMC02228",2009,"HB",0.465206807681318,0.565206807681318,0.57329829,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",128.966824860797,481.464549810854,"Non-flow related","Non-flow related","Non-flow related",0.57329829
"2119","SP_Mag","SMC01990",2014,"SB0",0.581020950148713,0.681020950148713,0.65620694,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",225.089235110065,278.528825294498,"Non-flow related","Non-flow related","Non-flow related",0.65620694
"2120","SP_Mag","SMC02644",2011,"SB0",0.577940870467298,0.677940870467298,0.59386304,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",42.411920960677,65.8222153401256,"Non-flow related","Non-flow related","Non-flow related",0.59386304
"2121","SP_Mag","SMC06714",2010,"NAT",0.816176428052321,0.916176428052321,0.60480512,0,"Below Best Observed","Within Reference",NA,"Non-flow related",115.656551611511,NA,"Non-flow related","Non-flow related","Non-flow related",0.60480512
"2122","SP_Mag","SMC00446",2010,"SB0",0.578414053342948,0.678414053342948,0.47742784,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",49.2932808392873,73.8347632499239,"Non-flow related","Non-flow related","Non-flow related",0.47742784
"2123","SP_Mag","SMC00958",2011,"SB2",0.574979476953852,0.674979476953852,0.25463411,0,"Below Best Observed","Within Reference","Within BO","Non-flow related",342.277126940408,605.555838977809,"Non-flow related","Non-flow related","Non-flow related",0.25463411
"2124","SP_Mag","402M00090",2020,"NAT",0.826706391990713,0.926706391990713,0.90842106,0,"Above Reference","Within Reference",NA,"No Action/Protect",598.311215947567,NA,"No Action","No Action","No Action",0.90842106
"2125","SP_Mag","402M00130",2020,"NAT",0.82861664508139,0.92861664508139,0.88723256,0,"Above Reference","Within Reference",NA,"No Action/Protect",1355.76375329224,NA,"No Action","No Action","No Action",0.88723256
