"","masterid","longitude","latitude","county","sampleyear","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","Flow.Alteration.Stress"
"1964","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","Fall pulse magnitude",-6.0789991163874,0.79,"Unhealthy Biology","Unlikely Stressed"
"1965","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","10-year flood magnitude",-1753.53387232767,0.79,"Unhealthy Biology","Likely Stressed"
"1966","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","2-year flood magnitude",-384.565032634033,0.79,"Unhealthy Biology","Likely Stressed"
"1967","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","5-year flood magnitude",-1325.87878488178,0.79,"Unhealthy Biology","Likely Stressed"
"1968","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","Spring recession magnitude",0.494853146853137,0.79,"Unhealthy Biology","Likely Stressed"
"1969","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","Wet-season low baseflow",0.708518714618715,0.79,"Unhealthy Biology","Unlikely Stressed"
"1970","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","Wet-season median baseflow",9.50757101232101,0.79,"Unhealthy Biology","Likely Stressed"
"1971","SMC00473",-117.15802,33.03916,"San Diego",2022,0.76713627,"Natural","Magnitude of largest annual storm",-407.972886363798,0.79,"Unhealthy Biology","Likely Stressed"
"1972","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","Dry-season median baseflow",2.32550524475524,0.79,"Healthy Biology","Likely Stressed"
"1973","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","Fall pulse magnitude",24.5292854355302,0.79,"Healthy Biology","Likely Stressed"
"1974","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","10-year flood magnitude",42.1619644403217,0.79,"Healthy Biology","Unlikely Stressed"
"1975","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","2-year flood magnitude",-281.376306027306,0.79,"Healthy Biology","Likely Stressed"
"1976","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","5-year flood magnitude",-68.8811241758242,0.79,"Healthy Biology","Likely Stressed"
"1977","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","Spring recession magnitude",134.106103729604,0.79,"Healthy Biology","Likely Stressed"
"1978","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","Wet-season low baseflow",0.800177006327006,0.79,"Healthy Biology","Unlikely Stressed"
"1979","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","Wet-season median baseflow",32.4880742590743,0.79,"Healthy Biology","Likely Stressed"
"1980","SMC00476",-118.13381,34.24209,"Los Angeles",2009,1.14533649,"Natural","Magnitude of largest annual storm",-22.5915554444136,0.79,"Healthy Biology","Likely Stressed"
"1981","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","Likely Stressed"
"1982","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","Very Likely Stressed"
"1983","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","Likely Stressed"
"1984","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","Unlikely Stressed"
"1985","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","Unlikely Stressed"
"1986","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","Unlikely Stressed"
"1987","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","Likely Stressed"
"1988","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","Unlikely Stressed"
"1989","SMC00574",-118.10851,33.87972,"Los Angeles",2017,0.29242085,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","Unlikely Stressed"
"1990","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","Dry-season median baseflow",15.2876224608724,0.79,"Unhealthy Biology","Likely Stressed"
"1991","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","Fall pulse magnitude",116.443883366434,0.79,"Unhealthy Biology","Likely Stressed"
"1992","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","10-year flood magnitude",-203.753980885781,0.79,"Unhealthy Biology","Likely Stressed"
"1993","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","2-year flood magnitude",290.074602897103,0.79,"Unhealthy Biology","Likely Stressed"
"1994","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","5-year flood magnitude",400.625279220779,0.79,"Unhealthy Biology","Unlikely Stressed"
"1995","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","Spring recession magnitude",233.91973026973,0.79,"Unhealthy Biology","Likely Stressed"
"1996","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","Wet-season low baseflow",12.6115827838828,0.79,"Unhealthy Biology","Likely Stressed"
"1997","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","Wet-season median baseflow",27.0177619047618,0.79,"Unhealthy Biology","Likely Stressed"
"1998","SMC00710",-117.20028,32.88934,"San Diego",2022,0.66024771,"Natural","Magnitude of largest annual storm",21.4648508290416,0.79,"Unhealthy Biology","Likely Stressed"
"1999","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","Dry-season median baseflow",1.05083216783217,0.79,"Unhealthy Biology","Unlikely Stressed"
"2000","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","Fall pulse magnitude",10.0169658659662,0.79,"Unhealthy Biology","Unlikely Stressed"
"2001","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","10-year flood magnitude",-1.75543290043291,0.79,"Unhealthy Biology","Unlikely Stressed"
"2002","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","2-year flood magnitude",-11.0302923742924,0.79,"Unhealthy Biology","Likely Stressed"
"2003","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","5-year flood magnitude",-26.8514113220114,0.79,"Unhealthy Biology","Likely Stressed"
"2004","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","Spring recession magnitude",49.9040004995005,0.79,"Unhealthy Biology","Likely Stressed"
"2005","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","Wet-season low baseflow",0.649261405261406,0.79,"Unhealthy Biology","Unlikely Stressed"
"2006","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","Wet-season median baseflow",2.81517241092241,0.79,"Unhealthy Biology","Likely Stressed"
"2007","SMC00729",-117.17488,33.13525,"San Diego",2009,0.68167501,"Natural","Magnitude of largest annual storm",0.291883891019668,0.79,"Unhealthy Biology","Likely Stressed"
"2008","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","Dry-season median baseflow",0.710446137196138,0.79,"Unhealthy Biology","Unlikely Stressed"
"2009","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","Fall pulse magnitude",15.4937495458017,0.79,"Unhealthy Biology","Unlikely Stressed"
"2010","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","10-year flood magnitude",211.472424309024,0.79,"Unhealthy Biology","Unlikely Stressed"
"2011","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","2-year flood magnitude",-8.77042107892109,0.79,"Unhealthy Biology","Likely Stressed"
"2012","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","5-year flood magnitude",61.660359007659,0.79,"Unhealthy Biology","Unlikely Stressed"
"2013","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","Spring recession magnitude",110.866344488844,0.79,"Unhealthy Biology","Likely Stressed"
"2014","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","Wet-season low baseflow",2.2301159007659,0.79,"Unhealthy Biology","Unlikely Stressed"
"2015","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","Wet-season median baseflow",9.56416391941391,0.79,"Unhealthy Biology","Likely Stressed"
"2016","SMC00873",-117.62668,33.59849,"Orange",2020,0.64883298,"Natural","Magnitude of largest annual storm",-31.5092102394217,0.79,"Unhealthy Biology","Likely Stressed"
"2017","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","Dry-season median baseflow",-26.87806002331,0.67,"Unhealthy Biology","Likely Stressed"
"2018","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","Fall pulse magnitude",19.445586486085,0.67,"Unhealthy Biology","Very Unlikely Stressed"
"2019","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","10-year flood magnitude",-508.551398701299,0.67,"Unhealthy Biology","Unlikely Stressed"
"2020","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","2-year flood magnitude",-121.289501665002,0.67,"Unhealthy Biology","Unlikely Stressed"
"2021","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","5-year flood magnitude",-30.453997036297,0.67,"Unhealthy Biology","Unlikely Stressed"
"2022","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","Spring recession magnitude",145.398391275391,0.67,"Unhealthy Biology","Unlikely Stressed"
"2023","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","Wet-season low baseflow",-23.4715781052281,0.67,"Unhealthy Biology","Likely Stressed"
"2024","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","Wet-season median baseflow",-0.792737762237759,0.67,"Unhealthy Biology","Unlikely Stressed"
"2025","SMC00899",-117.7888,33.71747,"Orange",2021,0.2357656,"Hard Bottom","Magnitude of largest annual storm",-340.919134498567,0.67,"Unhealthy Biology","Unlikely Stressed"
"2026","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","Dry-season median baseflow",0.991033799533799,0.78,"Unhealthy Biology","Unlikely Stressed"
"2027","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","Fall pulse magnitude",21.41018989764,0.78,"Unhealthy Biology","Unlikely Stressed"
"2028","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","10-year flood magnitude",-99.4290626040627,0.78,"Unhealthy Biology","Unlikely Stressed"
"2029","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","2-year flood magnitude",-36.0844438894439,0.78,"Unhealthy Biology","Likely Stressed"
"2030","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","5-year flood magnitude",-15.4340491175491,0.78,"Unhealthy Biology","Likely Stressed"
"2031","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","Spring recession magnitude",117.456594405594,0.78,"Unhealthy Biology","Likely Stressed"
"2032","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","Wet-season low baseflow",1.34575442890443,0.78,"Unhealthy Biology","Unlikely Stressed"
"2033","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","Wet-season median baseflow",6.54582534132534,0.78,"Unhealthy Biology","Likely Stressed"
"2034","SMC00910",-117.74426,33.51383,"Orange",2009,0.66424839,"Soft Bottom (0)","Magnitude of largest annual storm",12.4755633863175,0.78,"Unhealthy Biology","Unlikely Stressed"
"2035","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","Dry-season median baseflow",1.71071811521812,0.79,"Unhealthy Biology","Unlikely Stressed"
"2036","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","Fall pulse magnitude",37.2403078688791,0.79,"Unhealthy Biology","Likely Stressed"
"2037","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","10-year flood magnitude",-135.375704462204,0.79,"Unhealthy Biology","Likely Stressed"
"2038","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","2-year flood magnitude",-168.367375291375,0.79,"Unhealthy Biology","Likely Stressed"
"2039","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","5-year flood magnitude",-63.2556810855812,0.79,"Unhealthy Biology","Likely Stressed"
"2040","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","Spring recession magnitude",131.788994005994,0.79,"Unhealthy Biology","Likely Stressed"
"2041","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","Wet-season low baseflow",0.295506060606061,0.79,"Unhealthy Biology","Unlikely Stressed"
"2042","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","Wet-season median baseflow",11.1992118714619,0.79,"Unhealthy Biology","Likely Stressed"
"2043","SMC00957",-117.37075,33.96195,"Riverside",2021,0.58131726,"Natural","Magnitude of largest annual storm",-38.3432232338365,0.79,"Unhealthy Biology","Likely Stressed"
"2044","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","Dry-season median baseflow",25.9769900099901,0.75,"Unhealthy Biology","Very Likely Stressed"
"2045","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","Fall pulse magnitude",922.379310909524,0.75,"Unhealthy Biology","Very Likely Stressed"
"2046","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","10-year flood magnitude",-3400.96546421198,0.75,"Unhealthy Biology","Likely Stressed"
"2047","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","2-year flood magnitude",45.9622788877789,0.75,"Unhealthy Biology","Unlikely Stressed"
"2048","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","5-year flood magnitude",40.450492007992,0.75,"Unhealthy Biology","Unlikely Stressed"
"2049","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","Spring recession magnitude",147.838655677656,0.75,"Unhealthy Biology","Unlikely Stressed"
"2050","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","Wet-season low baseflow",20.1673696636697,0.75,"Unhealthy Biology","Likely Stressed"
"2051","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","Wet-season median baseflow",26.8487189477189,0.75,"Unhealthy Biology","Likely Stressed"
"2052","SMC00958",-117.99894,33.82532,"Orange",2011,0.25106647,"Soft Bottom (2)","Magnitude of largest annual storm",-2729.70348811823,0.75,"Unhealthy Biology","Likely Stressed"
"2053","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","Dry-season median baseflow",0.487665501165502,0.79,"Unhealthy Biology","Unlikely Stressed"
"2054","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","Fall pulse magnitude",9.31332176052281,0.79,"Unhealthy Biology","Unlikely Stressed"
"2055","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","10-year flood magnitude",270.410821511822,0.79,"Unhealthy Biology","Unlikely Stressed"
"2056","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","2-year flood magnitude",26.8126585081584,0.79,"Unhealthy Biology","Likely Stressed"
"2057","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","5-year flood magnitude",7.29137545787542,0.79,"Unhealthy Biology","Unlikely Stressed"
"2058","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","Spring recession magnitude",77.0376986346986,0.79,"Unhealthy Biology","Likely Stressed"
"2059","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","Wet-season low baseflow",1.31554438894439,0.79,"Unhealthy Biology","Unlikely Stressed"
"2060","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","Wet-season median baseflow",3.20961005661006,0.79,"Unhealthy Biology","Likely Stressed"
"2061","SMC01049",-117.20403,33.17733,"San Diego",2014,0.64079334,"Natural","Magnitude of largest annual storm",7.44111845695929,0.79,"Unhealthy Biology","Likely Stressed"
"2062","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","Dry-season median baseflow",22.968433982684,0.79,"Unhealthy Biology","Very Likely Stressed"
"2063","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","Fall pulse magnitude",63.7983943720218,0.79,"Unhealthy Biology","Likely Stressed"
"2064","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","10-year flood magnitude",-6782.70948051946,0.79,"Unhealthy Biology","Likely Stressed"
"2065","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","2-year flood magnitude",-2652.34209407259,0.79,"Unhealthy Biology","Very Likely Stressed"
"2066","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","5-year flood magnitude",-4257.39490825838,0.79,"Unhealthy Biology","Likely Stressed"
"2067","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","Spring recession magnitude",893.085983016984,0.79,"Unhealthy Biology","Likely Stressed"
"2068","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","Wet-season low baseflow",-67.4636027472528,0.79,"Unhealthy Biology","Very Likely Stressed"
"2069","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","Wet-season median baseflow",2.28749184149186,0.79,"Unhealthy Biology","Likely Stressed"
"2070","SMC01151",-118.97196,34.3723,"Ventura",2009,0.59794632,"Natural","Magnitude of largest annual storm",-2590.06225401111,0.79,"Unhealthy Biology","Likely Stressed"
"2071","SMC01158",-117.16676,32.96281,"San Diego",2009,0.4944046,"Natural","Dry-season median baseflow",2.5736192973693,0.79,"Unhealthy Biology","Likely Stressed"
"2072","SMC01158",-117.16676,32.96281,"San Diego",2009,0.4944046,"Natural","Fall pulse magnitude",32.0803262372351,0.79,"Unhealthy Biology","Likely Stressed"
"2073","SMC01158",-117.16676,32.96281,"San Diego",2009,0.4944046,"Natural","10-year flood magnitude",838.578875591076,0.79,"Unhealthy Biology","Unlikely Stressed"
"2074","SMC01158",-117.16676,32.96281,"San Diego",2009,0.4944046,"Natural","2-year flood magnitude",496.054886779887,0.79,"Unhealthy Biology","Likely Stressed"
"2075","SMC01158",-117.16676,32.96281,"San Diego",2009,0.4944046,"Natural","5-year flood magnitude",557.293331002332,0.79,"Unhealthy Biology","Likely Stressed"
